main_category,subcategory,sub_subcategory,title,price,rating,url,price_usd,title_length,brand_name,price_category
"New arrival for Lights & Lighting, Lights & Lighting on Banggood","New arrival for Lights & Lighting, Lights & Lighting on Banggood",,Astrolux® WP5 1350M Long Distance Throwing LEP Flashlight 3in1 with 1200LM LED Flood Light & Red Blue AUX Light EDC Strong Spotlight Waterproof Search Torch With Type-C Charging 21700 Li-ion Battery,,,https://www.banggood.com/Astrolux-WP5-1350M-Long-Distance-Throwing-LEP-Flashlight-3in1-with-1200LM-LED-Flood-Light-and-Red-Blue-AUX-Light-EDC-Strong-Spotlight-Waterproof-Search-Torch-With-Type-C-Charging-21700-Li-ion-Battery-p-2026800.html?rmmds=LightsLigtingFlashDeals&cur_warehouse=CN&ID=6287830,24.99,198,Astrolux®,Medium
"New arrival for Lights & Lighting, Lights & Lighting on Banggood","New arrival for Lights & Lighting, Lights & Lighting on Banggood",,Lumintop GT NANO V3.1 405M 720LM EDC Thrower Flashlight With 10300 Battery Inner Waterproof Outdoor Long Range Mni LED Torch USB Type C Rechargeable LED Keychain Light,,,https://www.banggood.com/Lumintop-GT-NANO-V3_1-405M-720LM-EDC-Thrower-Flashlight-With-10300-Battery-Inner-Waterproof-Outdoor-Long-Range-Mni-LED-Torch-USB-Type-C-Rechargeable-LED-Keychain-Light-p-2043467.html?rmmds=LightsLigtingFlashDeals&cur_warehouse=CN&ID=6331321,24.99,167,Lumintop,Medium
"New arrival for Lights & Lighting, Lights & Lighting on Banggood","New arrival for Lights & Lighting, Lights & Lighting on Banggood",,Lumintop Thor3 2500m Long Shoot LEP Flashlight Long Range Strong Spotlight Flashlight Super Bright Waterproof Portable LED Searchlight By 21700 Battery,,,https://www.banggood.com/Lumintop-Thor3-2500m-Long-Shoot-LEP-Flashlight-Long-Range-Strong-Spotlight-Flashlight-Super-Bright-Waterproof-Portable-LED-Searchlight-By-21700-Battery-p-1983390.html?rmmds=LightsLigtingFlashDeals&cur_warehouse=CN&ID=0,24.99,151,Lumintop,Medium
"New arrival for Lights & Lighting, Lights & Lighting on Banggood","New arrival for Lights & Lighting, Lights & Lighting on Banggood",,HAIKELITE HK05 5*SFN60 30000LM 1000M Long Range Powerful LED Flashlight with 3*21700 Battery Type-C USB Rechargeable High Power Output Strong LED Torch,,,https://www.banggood.com/HAIKELITE-HK05-5+SFN60-30000LM-1000M-Long-Range-Powerful-LED-Flashlight-with-3+21700-Battery-Type-C-USB-Rechargeable-High-Power-Output-Strong-LED-Torch-p-2017562.html?rmmds=LightsLigtingFlashDeals&cur_warehouse=CN&ID=6296850,24.99,151,HAIKELITE,Medium
"New arrival for Lights & Lighting, Lights & Lighting on Banggood","New arrival for Lights & Lighting, Lights & Lighting on Banggood",,Nextool Outdoor Atmosphere Camping Light 10m LED String Lights Canopy Tent Decoration LED String Lights,,,https://www.banggood.com/Nextool-Outdoor-Atmosphere-Camping-Light-10m-LED-String-Lights-Canopy-Tent-Decoration-LED-String-Lights-p-2026657.html?rmmds=LightsLigtingFlashDeals&cur_warehouse=CN&ID=531845,24.99,103,Nextool,Medium
"New arrival for Lights & Lighting, Lights & Lighting on Banggood","New arrival for Lights & Lighting, Lights & Lighting on Banggood",,Elfeland LED Astronaut Starry Sky Light Projection Night Lamp 8 Dynamic Lighting Modes Water Ripple Atmosphere Lamp Astronaut Projection Lamp,,,https://www.banggood.com/Elfeland-LED-Astronaut-Starry-Sky-Light-Projection-Night-Lamp-8-Dynamic-Lighting-Modes-Water-Ripple-Atmosphere-Lamp-Astronaut-Projection-Lamp-p-2034052.html?rmmds=LightsLigtingFlashDeals&cur_warehouse=CN&ID=6287845,24.99,141,Elfeland,Medium
"New arrival for Lights & Lighting, Lights & Lighting on Banggood","New arrival for Lights & Lighting, Lights & Lighting on Banggood",,Lumintop GT NANO 5.0 1400LM EDC LED Flashlight with RGB UV Sidelight Come With 2pcs 10280 Battery USB TYPE-C Rechargeable Mini LED Torch Compact EDC Survival Tools,,,https://www.banggood.com/Lumintop-GT-NANO-5_0-1400LM-EDC-LED-Flashlight-with-RGB-UV-Sidelight-Come-With-2pcs-10280-Battery-USB-TYPE-C-Rechargeable-Mini-LED-Torch-Compact-EDC-Survival-Tools-p-2029084.html?rmmds=LightsLigtingFlashDeals&cur_warehouse=CN&ID=6287830,24.99,163,Lumintop,Medium
"New arrival for Lights & Lighting, Lights & Lighting on Banggood","New arrival for Lights & Lighting, Lights & Lighting on Banggood",,BIKIGHT P500 Double Light 500m Long Range Strong Flashlight with COB Sidelight USB Rechargeable Powerful Handheld Spotlight LED Searchlight,,,https://www.banggood.com/BIKIGHT-P500-Double-Light-500m-Long-Range-Strong-Flashlight-with-COB-Sidelight-USB-Rechargeable-Powerful-Handheld-Spotlight-LED-Searchlight-p-1780321.html?rmmds=LightsLigtingFlashDeals&cur_warehouse=CN&ID=6321046,24.99,139,BIKIGHT,Medium
"New arrival for Lights & Lighting, Lights & Lighting on Banggood","New arrival for Lights & Lighting, Lights & Lighting on Banggood",,Elfeland RGB Bluetooth LED Light Strip Smart Atmosphere Light Indoor 24V EU Plug With 44-Key Remote Control for TV Wall Computer Room Bedroom,,,https://www.banggood.com/Elfeland-RGB-Bluetooth-LED-Light-Strip-Smart-Atmosphere-Light-Indoor-24V-EU-Plug-With-44-Key-Remote-Control-for-TV-Wall-Computer-Room-Bedroom-p-2027213.html?rmmds=LightsLigtingFlashDeals&cur_warehouse=CN&ID=44707,24.99,141,Elfeland,Medium
"New arrival for Lights & Lighting, Lights & Lighting on Banggood","New arrival for Lights & Lighting, Lights & Lighting on Banggood",,Warsun X608S 4180LM Ultra Bright LED+COB Flashlight Built-in 6000mAh Battery Type-C Rechargeable Torch Multi-functional Outdoor Emergency Portable LED Light,,,https://www.banggood.com/Warsun-X608S-4180LM-Ultra-Bright-LED+COB-Flashlight-Built-in-6000mAh-Battery-Type-C-Rechargeable-Torch-Multi-functional-Outdoor-Emergency-Portable-LED-Light-p-2032678.html?rmmds=LightsLigtingFlashDeals&cur_warehouse=CN&ID=6287830,24.99,156,Warsun,Medium
"New arrival for Lights & Lighting, Lights & Lighting on Banggood","New arrival for Lights & Lighting, Lights & Lighting on Banggood",,"XIAOMI Mijia 2in1 1000LM Strong Flashlight Dual Color Mood Light Reading Lamp, 3100mAh USB Rechargeable Multi Functional LED Torch, Portable For Outdoor Camping Fishing Walking",,,"https://www.banggood.com/XIAOMI-Mijia-2in1-1000LM-Strong-Flashlight-Dual-Color-Mood-Light-Reading-Lamp,3100mAh-USB-Rechargeable-Multi-Functional-LED-Torch,Portable-For-Outdoor-Camping-Fishing-Walking-p-2022986.html?rmmds=LightsLigtingFlashDeals&cur_warehouse=CN&ID=6321046",24.99,176,XIAOMI,Medium
"New arrival for Lights & Lighting, Lights & Lighting on Banggood","New arrival for Lights & Lighting, Lights & Lighting on Banggood",,NEXTOOL 6-in-1 1000lm Dual-light Zoomable Alarm Flashlight USB-C Rechargeable Mobile Power Bank Magnetic Camping Work Light,,,https://www.banggood.com/NEXTOOL-6-in-1-1000lm-Dual-light-Zoomable-Alarm-Flashlight-USB-C-Rechargeable-Mobile-Power-Bank-Magnetic-Camping-Work-Light-p-1712063.html?rmmds=LightsLigtingFlashDeals&cur_warehouse=CN&ID=0,24.99,123,NEXTOOL,Medium
"New arrival for Lights & Lighting, Lights & Lighting on Banggood","New arrival for Lights & Lighting, Lights & Lighting on Banggood",,600LM Portable Flashligh UV Light 8 Lighting Modes Built In 1000mAh Battery Rechargeable Magnetic With Clip Emergency Torch,,,https://www.banggood.com/600LM-Portable-Flashligh-UV-Light-8-Lighting-Modes-Built-In-1000mAh-Battery-Rechargeable-Magnetic-With-Clip-Emergency-Torch-p-2037981.html?rmmds=LightsLigtingFlashDeals&cur_warehouse=CN&ID=6287830,24.99,123,600LM,Medium
"New arrival for Lights & Lighting, Lights & Lighting on Banggood","New arrival for Lights & Lighting, Lights & Lighting on Banggood",,4000K Full Spectrum LED Ceiling Lamp Modern Simple Bedroom Lamp Thin Thickness for Living Room Bedroom Kitchen,,,https://www.banggood.com/4000K-Full-Spectrum-LED-Ceiling-Lamp-Modern-Simple-Bedroom-Lamp-Thin-Thickness-for-Living-Room-Bedroom-Kitchen-p-2032115.html?rmmds=LightsLigtingFlashDeals&cur_warehouse=CN&ID=6289598,24.99,110,4000K,Medium
"New arrival for Lights & Lighting, Lights & Lighting on Banggood","New arrival for Lights & Lighting, Lights & Lighting on Banggood",,SEEKNITE V30 1000LM EDC LED Keychain Flashlight Power Bank UV Magnetic Beep Clip USB-C Rechargeable Camping Fishing Emergency Alarm Torch,,,https://www.banggood.com/SEEKNITE-V30-1000LM-EDC-LED-Keychain-Flashlight-Power-Bank-UV-Magnetic-Beep-Clip-USB-C-Rechargeable-Camping-Fishing-Emergency-Alarm-Torch-p-2021969.html?rmmds=LightsLigtingFlashDeals&cur_warehouse=CN&ID=6330208,24.99,137,SEEKNITE,Medium
"New arrival for Lights & Lighting, Lights & Lighting on Banggood","New arrival for Lights & Lighting, Lights & Lighting on Banggood",,NEXTOOL 4TOOL ED20 XPH50.2 2200LM TIR Lens Strong LED Floodlight Built-in 4800mAh 21700 Battery Type-C USB Rechargeable Ultra Bright Powerful Flashlight Mini Torch,,,https://www.banggood.com/NEXTOOL-4TOOL-ED20-XPH50_2-2200LM-TIR-Lens-Strong-LED-Floodlight-Built-in-4800mAh-21700-Battery-Type-C-USB-Rechargeable-Ultra-Bright-Powerful-Flashlight-Mini-Torch-p-1768848.html?rmmds=LightsLigtingFlashDeals&cur_warehouse=CN&ID=6287830,24.99,163,NEXTOOL,Medium
"New arrival for Lights & Lighting, Lights & Lighting on Banggood","New arrival for Lights & Lighting, Lights & Lighting on Banggood",,Astrolux® TM01 SFT90X LED 6500LM Long-Range Flashlight 1442m Beam for Search & Rescue TM03 3* SST40 LED 6000LM Range With a 33140(15000mAh) Li-ion Battery Type-C Charging For Camping Dog Walking Cycling and Backyard Tasksfdfdfd,,,https://www.banggood.com/Astrolux-TM01-SFT90X-LED-6500LM-Long-Range-Flashlight-1442m-Beam-for-Search-and-Rescue-TM03-3+-SST40-LED-6000LM-Range-With-a-33140(15000mAh)-Li-ion-Battery-Type-C-Charging-For-Camping-Dog-Walking-Cycling-and-Backyard-Tasks-p-2037192.html?rmmds=LightsLigtingFlashDeals,24.99,227,Astrolux®,Medium
"New arrival for Lights & Lighting, Lights & Lighting on Banggood","New arrival for Lights & Lighting, Lights & Lighting on Banggood",,Astrolux® EP05 5* LH351B 2500LM Super Bright LED Flashlight With 21700 Battery Type-C Fast Rechargeable High Performance Portable Torch Outdoor Activitives LED Lightfdfdfd,,,https://www.banggood.com/Astrolux-EP05-5+-LH351B-2500LM-Super-Bright-LED-Flashlight-With-21700-Battery-Type-C-Fast-Rechargeable-High-Performance-Portable-Torch-Outdoor-Activitives-LED-Light-p-2007376.html?rmmds=LightsLigtingFlashDeals,24.99,171,Astrolux®,Medium
"New arrival for Lights & Lighting, Lights & Lighting on Banggood","New arrival for Lights & Lighting, Lights & Lighting on Banggood",,Astrolux® VC02 Intelligent 2-Slot LCD Battery Charger Type-C 2A Quick Charge Mix-charging of 1.2V Ni-MH/Ni-CD AA/ AAA/ AAAA 3.6V/ 3.7V Li-ion/ IMR/ INR/ ICR 14500/ 18650/ 21700/26650 Battery For Cells Flashlight RC Toys Home Toolsfdfdfd,,,https://www.banggood.com/Astrolux-VC02-Intelligent-2-Slot-LCD-Battery-Charger-Type-C-2A-Quick-Charge-Mix-charging-of-1_2V-Ni-MH-or-Ni-CD-AA-or-AAA-or-AAAA-3_6V-or-3_7V-Li-ion-or-IMR-or-INR-or-ICR-14500-or-18650-or-21700-or-26650-Battery-For-Cells-Flashlight-RC-Toys-Home-Tools-p-2026784.html?rmmds=LightsLigtingFlashDeals,24.99,236,Astrolux®,Medium
"New arrival for Lights & Lighting, Lights & Lighting on Banggood","New arrival for Lights & Lighting, Lights & Lighting on Banggood",,Lumintop PD2 2 in 1 18W USB-C Battery Charger Portable Phone Powerbank Dual Slots For 21700 Cellsfdfdfd,,,https://www.banggood.com/Lumintop-PD2-2-in-1-18W-USB-C-Battery-Charger-Portable-Phone-Powerbank-Dual-Slots-For-21700-Cells-p-1987859.html?rmmds=LightsLigtingFlashDeals,24.99,103,Lumintop,Medium
"New arrival for Lights & Lighting, Lights & Lighting on Banggood","New arrival for Lights & Lighting, Lights & Lighting on Banggood",,"Lumintop 10750 Extention Tube Come With Battery For Lumintop GT NANO V3.0, Lumintop GT NANO V3.1, Lumintop GT NANO PRO, Lumintop GT NANO PRO V3.0 Flashlightsfdfdfd",,,"https://www.banggood.com/Lumintop-10750-Extention-Tube-Come-With-Battery-For-Lumintop-GT-NANO-V3_0,Lumintop-GT-NANO-V3_1,Lumintop-GT-NANO-PRO,Lumintop-GT-NANO-PRO-V3_0-Flashlights-p-2043479.html?rmmds=LightsLigtingFlashDeals",24.99,163,Lumintop,Medium
"New arrival for Lights & Lighting, Lights & Lighting on Banggood","New arrival for Lights & Lighting, Lights & Lighting on Banggood",,Lumintop Rainbow 2.0 LED+RGB Flashlight 3000LM 1000M 46950 32000mAh Battery USB-C Rechargeable Camping Flashlightfdfdfd,,,https://www.banggood.com/Lumintop-Rainbow-2_0-LED+RGB-Flashlight-3000LM-1000M-46950-32000mAh-Battery-USB-C-Rechargeable-Camping-Flashlight-p-2023467.html?rmmds=LightsLigtingFlashDeals,24.99,119,Lumintop,Medium
"New arrival for Lights & Lighting, Lights & Lighting on Banggood","New arrival for Lights & Lighting, Lights & Lighting on Banggood",,WUBEN C2 2000lm High Lumen Rechargeable Power Bank Flashlight Beam Throw 358Meters with 21700 Battery LED Troch Lanternfdfdfd,,,https://www.banggood.com/WUBEN-C2-2000lm-High-Lumen-Rechargeable-Power-Bank-Flashlight-Beam-Throw-358Meters-with-21700-Battery-LED-Troch-Lantern-p-1984019.html?rmmds=LightsLigtingFlashDeals,24.99,125,WUBEN,Medium
"New arrival for Lights & Lighting, Lights & Lighting on Banggood","New arrival for Lights & Lighting, Lights & Lighting on Banggood",,WUBEN C3 1200LM High Powerful Rechargeable Mini Flashlight with 18650 Battery Compact Waterproof Lantern for Camping EDC Self-protection LED Torchfdfdfd,,,https://www.banggood.com/WUBEN-C3-1200LM-High-Powerful-Rechargeable-Mini-Flashlight-with-18650-Battery-Compact-Waterproof-Lantern-for-Camping-EDC-Self-protection-LED-Torch-p-2020012.html?rmmds=LightsLigtingFlashDeals,24.99,152,WUBEN,Medium
"New arrival for Lights & Lighting, Lights & Lighting on Banggood","New arrival for Lights & Lighting, Lights & Lighting on Banggood",,WUBEN L3 EDC Flashlight 3000Lumens Ultra-Bright Type-C Rechargebale Waterproof Troch With 4800mAH Battery Mobile Power Bank Functionsfdfdfd,,,https://www.banggood.com/WUBEN-L3-EDC-Flashlight-3000Lumens-Ultra-Bright-Type-C-Rechargebale-Waterproof-Troch-With-4800mAH-Battery-Mobile-Power-Bank-Functions-p-2037712.html?rmmds=LightsLigtingFlashDeals,24.99,139,WUBEN,Medium
"New arrival for Lights & Lighting, Lights & Lighting on Banggood","New arrival for Lights & Lighting, Lights & Lighting on Banggood",,Convoy S2+ SST40 1800lm 12-group Modes 18650 Flashlight 5000K 6500K Temperature Protection Management Mini LED Torchfdfdfd,,,https://www.banggood.com/Convoy-S2+-SST40-1800lm-12-group-Modes-18650-Flashlight-5000K-6500K-Temperature-Protection-Management-Mini-LED-Torch-p-1980415.html?rmmds=LightsLigtingFlashDeals,24.99,122,Convoy,Medium
"New arrival for Lights & Lighting, Lights & Lighting on Banggood","New arrival for Lights & Lighting, Lights & Lighting on Banggood",,Convoy C8+ SST40 2000 Lumens 6500K 5000K 18650 Flashlight Work Lamp Outdoor Hunting LED Torch C8 Flashlightfdfdfd,,,https://www.banggood.com/Convoy-C8+-SST40-2000-Lumens-6500K-5000K-18650-Flashlight-Work-Lamp-Outdoor-Hunting-LED-Torch-C8-Flashlight-p-1980413.html?rmmds=LightsLigtingFlashDeals,24.99,113,Convoy,Medium
"New arrival for Lights & Lighting, Lights & Lighting on Banggood","New arrival for Lights & Lighting, Lights & Lighting on Banggood",,Convoy S2+ SST20 LED Flashlight 5000K 7135*8 12-Group Modes 18650 Camping Light Hunting Emergency Lantern Flashlightfdfdfd,,,https://www.banggood.com/Convoy-S2+-SST20-LED-Flashlight-5000K-7135+8-12-Group-Modes-18650-Camping-Light-Hunting-Emergency-Lantern-Flashlight-p-1987051.html?rmmds=LightsLigtingFlashDeals,24.99,122,Convoy,Medium
"Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood","Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood",,Drillpro Manual Edge Bending Cutter Woodworking Edge Cutter Trimming Tool,US$9.99,,https://www.banggood.com/Drillpro-Manual-Edge-Bending-Cutter-Woodworking-Edge-Cutter-Trimming-Tool-p-1288822.html?rmmds=ToolsFlashDeals&cur_warehouse=CN&ID=0,9.99,73,Drillpro,Low
"Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood","Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood",,FNIRSI LCR-P1 Transistor Tester Diode Triode Capacitance Meter 1.44 Inch Color Screen USB Type-C Anti-Burn Protection,US$20.99,,https://www.banggood.com/FNIRSI-LCR-P1-Transistor-Tester-Diode-Triode-Capacitance-Meter-1_44-Inch-Color-Screen-USB-Type-C-Anti-Burn-Protection-p-2020414.html?rmmds=ToolsFlashDeals&cur_warehouse=CN&ID=6295004,20.99,117,FNIRSI,Medium
"Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood","Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood",,2 Pack ENJOYWOOD Quick Acting T Track Hold Down Clamps with T bolts and Silder Aluminum Alloy Woodworking Clamps for Routers Drill Presses CNC Table Saws,US$12.99,,https://www.banggood.com/2-Pack-ENJOYWOOD-Quick-Acting-T-Track-Hold-Down-Clamps-with-T-bolts-and-Silder-Aluminum-Alloy-Woodworking-Clamps-for-Routers-Drill-Presses-CNC-Table-Saws-p-1862888.html?rmmds=ToolsFlashDeals&cur_warehouse=CN&ID=6317948,12.99,153,2,Low
"Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood","Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood",,FNIRSI HS-02A Smart Soldering Iron with 6 Tips High-Power 100W Adaptable to Quick Charging PD/QC Protocol Wide Temperature Range 180-842°F Featuring Adaptive Power Efficiency 0.96 IPS HD Color Screen,US$49.99,,https://www.banggood.com/FNIRSI-HS-02A-Smart-Soldering-Iron-with-6-Tips-High-Power-100W-Adaptable-to-Quick-Charging-PD-or-QC-Protocol-Wide-Temperature-Range-180-842F-Featuring-Adaptive-Power-Efficiency-0_96-IPS-HD-Color-Screen-p-2010299.html?rmmds=ToolsFlashDeals&cur_warehouse=CN&ID=6333980,49.99,199,FNIRSI,Medium
"Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood","Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood",,Carpenter Pencil Set with Deep Hole Marker Built-in Sharpener and Carbide Scribe Marking Tool for Woodworking Marking Mechanical Pencils with Multi-Color Refills,US$9.99,,https://www.banggood.com/Carpenter-Pencil-Set-with-Deep-Hole-Marker-Built-in-Sharpener-and-Carbide-Scribe-Marking-Tool-for-Woodworking-Marking-Mechanical-Pencils-with-Multi-Color-Refills-p-2004087.html?rmmds=ToolsFlashDeals&cur_warehouse=CN&ID=0,9.99,161,Carpenter,Low
"Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood","Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood",,TinySA ULTRA ZS407 Handheld Spectrum Analyzer 100kHz-7.3GHz High-Resolution 3.98,US$185.99,,https://www.banggood.com/TinySA-ULTRA-ZS407-Handheld-Spectrum-Analyzer-100kHz-7_3GHz-High-Resolution-3_98-inch-IPS-TFT-LCD-Internal-LNA-Gain-USB-C-Portable-5000mAh-Battery-p-2027922.html?rmmds=ToolsFlashDeals&cur_warehouse=CN&ID=6287830,185.99,80,TinySA,High
"Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood","Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood",,ENJOYWOOD 100pcs Pocket Hole Screw for XK4 Pocket Hole Jig,US$4.99,,https://www.banggood.com/ENJOYWOOD-100pcs-Pocket-Hole-Screw-for-XK4-Pocket-Hole-Jig-p-1979413.html?rmmds=ToolsFlashDeals&cur_warehouse=CN&ID=6321744,4.99,58,ENJOYWOOD,Low
"Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood","Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood",,Laser Engraving Blank Aluminum Sheets 86x54x021mm Smooth Surface for Business Cards Gift Cards DIY Projects,US$9.99,,https://www.banggood.com/Laser-Engraving-Blank-Aluminum-Sheets-86x54x021mm-Smooth-Surface-for-Business-Cards-Gift-Cards-DIY-Projects-p-2043312.html?rmmds=ToolsFlashDeals&cur_warehouse=CN&ID=6287830,9.99,107,Laser,Low
"Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood","Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood",,300/450/850/880mm Aluminum Alloy Rail Miter Bar Slider Table Saw Gauge Rod Miter Gauge Woodworking Tool,,,https://www.banggood.com/300-or-450-or-850-or-880mm-Aluminum-Alloy-Rail-Miter-Bar-Slider-Table-Saw-Gauge-Rod-Miter-Gauge-Woodworking-Tool-p-1414679.html?rmmds=ToolsFlashDeals&cur_warehouse=CN&ID=515969,24.99,103,300/450/850/880mm,Medium
"Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood","Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood",,1pc DLC Coating Milling Blade Solid Carbide Bearing Guided Trim Bit 2 Flutes Spiral Flush Trim 8MM Shank Woodworking End Mill,,,https://www.banggood.com/1pc-DLC-Coating-Milling-Blade-Solid-Carbide-Bearing-Guided-Trim-Bit-2-Flutes-Spiral-Flush-Trim-8MM-Shank-Woodworking-End-Mill-p-2027969.html?rmmds=ToolsFlashDeals&cur_warehouse=CN&ID=6323855,24.99,125,1pc,Medium
"Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood","Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood",,Drillpro Manual Edge Trimmer Double Edge Trimming Tools Woodworking Edge Cutter,,,https://www.banggood.com/Drillpro-Manual-Edge-Trimmer-Double-Edge-Trimming-Tools-Woodworking-Edge-Cutter-p-1288821.html?rmmds=ToolsFlashDeals&cur_warehouse=CN&ID=0,24.99,79,Drillpro,Medium
"Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood","Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood",,FNIRSI LCR-ST1 Mini Smart Tweezer LCR SMD ESR Tester Resistance Capacitance Inductance Continuity Diode Test Measurement Tools,,,https://www.banggood.com/FNIRSI-LCR-ST1-Mini-Smart-Tweezer-LCR-SMD-ESR-Tester-Resistance-Capacitance-Inductance-Continuity-Diode-Test-Measurement-Tools-p-2018957.html?rmmds=ToolsFlashDeals&cur_warehouse=CN&ID=46052,24.99,126,FNIRSI,Medium
"Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood","Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood",,ENJOYWOOD 16mm/19mm/20mm/28mm MFT Table Workbench Quick Ratchet Bench Dog Hold Down Clamp Clip for 16mm/19mm/20mm/28mm Dog Holes,,,https://www.banggood.com/ENJOYWOOD-16mm-or-19mm-or-20mm-or-28mm-MFT-Table-Workbench-Quick-Ratchet-Bench-Dog-Hold-Down-Clamp-Clip-for-16mm-or-19mm-or-20mm-or-28mm-Dog-Holes-p-2011171.html?rmmds=ToolsFlashDeals&cur_warehouse=CN&ID=62901206317949,24.99,128,ENJOYWOOD,Medium
"Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood","Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood",,20M Copper Tape Snail Adhesive EMI Shielding Conductive Adhesive Foil Tape For Stained Glass Paper Circuit Electrical Repair,,,https://www.banggood.com/20M-Copper-Tape-Snail-Adhesive-EMI-Shielding-Conductive-Adhesive-Foil-Tape-For-Stained-Glass-Paper-Circuit-Electrical-Repair-p-1986599.html?rmmds=ToolsFlashDeals&cur_warehouse=CN&ID=6322797,24.99,124,20M,Medium
"Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood","Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood",,Wheel Marking Gauge Woodworking Marking Scriber Kit with 10 Replacement Cutters Solid Metal Bar Wood Scribe Tool for Carpenter,,,https://www.banggood.com/Wheel-Marking-Gauge-Woodworking-Marking-Scriber-Kit-with-10-Replacement-Cutters-Solid-Metal-Bar-Wood-Scribe-Tool-for-Carpenter-p-1992923.html?rmmds=ToolsFlashDeals&cur_warehouse=CN&ID=6323681,24.99,126,Wheel,Medium
"Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood","Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood",,Original Hugen Version 2.8 Inch NanoVNA-H Vector Network Antenna Analyzer 10KHz-1.5GHz MF HF VHF UHF With SD Card Slot V3.6 Version spectrum analyzer,,,https://www.banggood.com/Original-Hugen-Version-2_8-Inch-NanoVNA-H-Vector-Network-Antenna-Analyzer-10KHz-1_5GHz-MF-HF-VHF-UHF-With-SD-Card-Slot-V3_6-Version-spectrum-analyzer-p-2000205.html?rmmds=ToolsFlashDeals&cur_warehouse=CN&ID=0,24.99,149,Original,Medium
"Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood","Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood",,Automatic Centre Punch General Automatic Punch Woodworking Metal Drill Adjustable Spring Loaded Automatic Punch Hand Tools Sets,,,https://www.banggood.com/Automatic-Centre-Punch-General-Automatic-Punch-Woodworking-Metal-Drill-Adjustable-Spring-Loaded-Automatic-Punch-Hand-Tools-Sets-p-1980678.html?rmmds=ToolsFlashDeals&cur_warehouse=CN&ID=6287849,24.99,127,Automatic,Medium
"Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood","Pickup latest Tools, Industrial & Scientific, Tools, Industrial & Scientific with best price on Banggood",,RANA Z Axis Lift Height Adjuster 55mm Stroke Sheet Metal Design Laser Module Focusing Control TT-5.5S TTS-25 TTS-55 TTS-10 Engraving Machine Accessory,,,https://www.banggood.com/RANA-Z-Axis-Lift-Height-Adjuster-55mm-Stroke-Sheet-Metal-Design-Laser-Module-Focusing-Control-TT-5_5S-TTS-25-TTS-55-TTS-10-Engraving-Machine-Accessory-p-2040923.html?rmmds=ToolsFlashDeals&cur_warehouse=CN&ID=6287830,24.99,150,RANA,Medium
